CODI_PROVINCIA;PROVINCIA;CODI_MUNICIPI;MUNICIPI;ESTACIO;CODI_CONTAMINANT;ANY;MES;DIA;H12;V12
8;Barcelona;19;Barcelona;58;7;2024;3;30;1;V
8;Barcelona;19;Barcelona;58;7;2024;3;31;1;V
8;Barcelona;19;Barcelona;58;8;2024;3;1;5;V
8;Barcelona;19;Barcelona;58;8;2024;3;2;5;V
8;Barcelona;19;Barcelona;58;8;2024;3;3;5;V
8;Barcelona;19;Barcelona;58;8;2024;3;4;4;V
8;Barcelona;19;Barcelona;58;8;2024;3;5;5;V
8;Barcelona;19;Barcelona;58;8;2024;3;6;9;V
8;Barcelona;19;Barcelona;58;8;2024;3;7;24;V
8;Barcelona;19;Barcelona;58;8;2024;3;8;4;V
8;Barcelona;19;Barcelona;58;8;2024;3;9;7;V
8;Barcelona;19;Barcelona;58;8;2024;3;10;2;V
8;Barcelona;19;Barcelona;58;8;2024;3;11;5;V
8;Barcelona;19;Barcelona;58;8;2024;3;12;9;V
8;Barcelona;19;Barcelona;58;8;2024;3;13;24;V
8;Barcelona;19;Barcelona;58;8;2024;3;14;11;V
8;Barcelona;19;Barcelona;58;8;2024;3;15;13;V
8;Barcelona;19;Barcelona;58;8;2024;3;16;35;V
8;Barcelona;19;Barcelona;58;8;2024;3;17;13;V
8;Barcelona;19;Barcelona;58;8;2024;3;18;16;V
8;Barcelona;19;Barcelona;58;8;2024;3;19;58;V
8;Barcelona;19;Barcelona;58;8;2024;3;20;11;V
8;Barcelona;19;Barcelona;58;8;2024;3;21;6;V
8;Barcelona;19;Barcelona;58;8;2024;3;22;22;V
8;Barcelona;19;Barcelona;58;8;2024;3;23;21;V
8;Barcelona;19;Barcelona;58;8;2024;3;24;5;V
8;Barcelona;19;Barcelona;58;8;2024;3;25;20;V
8;Barcelona;19;Barcelona;58;8;2024;3;26;14;V
8;Barcelona;19;Barcelona;58;8;2024;3;27;3;V
8;Barcelona;19;Barcelona;58;8;2024;3;28;3;V
8;Barcelona;19;Barcelona;58;8;2024;3;29;5;V
8;Barcelona;19;Barcelona;58;8;2024;3;30;4;V
8;Barcelona;19;Barcelona;58;8;2024;3;31;1;V
8;Barcelona;19;Barcelona;58;10;2024;3;1;10;V
8;Barcelona;19;Barcelona;58;10;2024;3;2;15;V
8;Barcelona;19;Barcelona;58;10;2024;3;3;8;V
8;Barcelona;19;Barcelona;58;10;2024;3;4;9;V
8;Barcelona;19;Barcelona;58;10;2024;3;5;NA;N
8;Barcelona;19;Barcelona;58;10;2024;3;6;15;V
8;Barcelona;19;Barcelona;58;10;2024;3;7;17;V
8;Barcelona;19;Barcelona;58;10;2024;3;8;5;V
8;Barcelona;19;Barcelona;58;10;2024;3;9;NA;N
8;Barcelona;19;Barcelona;58;10;2024;3;10;NA;N
8;Barcelona;19;Barcelona;58;10;2024;3;11;1;V
8;Barcelona;19;Barcelona;58;10;2024;3;12;14;V
8;Barcelona;19;Barcelona;58;10;2024;3;13;24;V
8;Barcelona;19;Barcelona;58;10;2024;3;14;22;V
8;Barcelona;19;Barcelona;58;10;2024;3;15;23;V
8;Barcelona;19;Barcelona;58;10;2024;3;16;32;V
8;Barcelona;19;Barcelona;58;10;2024;3;17;35;V
8;Barcelona;19;Barcelona;58;10;2024;3;18;NA;N
8;Barcelona;19;Barcelona;58;10;2024;3;19;38;V
8;Barcelona;19;Barcelona;58;10;2024;3;20;12;V
8;Barcelona;19;Barcelona;58;10;2024;3;21;17;V
8;Barcelona;19;Barcelona;58;10;2024;3;22;56;V
8;Barcelona;19;Barcelona;58;10;2024;3;23;34;V
8;Barcelona;19;Barcelona;58;10;2024;3;24;12;V
8;Barcelona;19;Barcelona;58;10;2024;3;25;10;V
8;Barcelona;19;Barcelona;58;10;2024;3;26;11;V
8;Barcelona;19;Barcelona;58;10;2024;3;27;7;V
8;Barcelona;19;Barcelona;58;10;2024;3;28;9;V
8;Barcelona;19;Barcelona;58;10;2024;3;29;33;V
8;Barcelona;19;Barcelona;58;10;2024;3;30;6;V
8;Barcelona;19;Barcelona;58;10;2024;3;31;9;V
8;Barcelona;19;Barcelona;58;12;2024;3;1;7;V
8;Barcelona;19;Barcelona;58;12;2024;3;2;6;V
8;Barcelona;19;Barcelona;58;12;2024;3;3;6;V
8;Barcelona;19;Barcelona;58;12;2024;3;4;5;V
8;Barcelona;19;Barcelona;58;12;2024;3;5;8;V
8;Barcelona;19;Barcelona;58;12;2024;3;6;11;V
8;Barcelona;19;Barcelona;58;12;2024;3;7;28;V
8;Barcelona;19;Barcelona;58;12;2024;3;8;5;V
8;Barcelona;19;Barcelona;58;12;2024;3;9;7;V
8;Barcelona;19;Barcelona;58;12;2024;3;10;3;V
8;Barcelona;19;Barcelona;58;12;2024;3;11;7;V
8;Barcelona;19;Barcelona;58;12;2024;3;12;11;V
8;Barcelona;19;Barcelona;58;12;2024;3;13;35;V
8;Barcelona;19;Barcelona;58;12;2024;3;14;15;V
8;Barcelona;19;Barcelona;58;12;2024;3;15;17;V
8;Barcelona;19;Barcelona;58;12;2024;3;16;46;V
8;Barcelona;19;Barcelona;58;12;2024;3;17;17;V
8;Barcelona;19;Barcelona;58;12;2024;3;18;21;V
8;Barcelona;19;Barcelona;58;12;2024;3;19;92;V
8;Barcelona;19;Barcelona;58;12;2024;3;20;14;V
8;Barcelona;19;Barcelona;58;12;2024;3;21;8;V
8;Barcelona;19;Barcelona;58;12;2024;3;22;29;V
8;Barcelona;19;Barcelona;58;12;2024;3;23;28;V
8;Barcelona;19;Barcelona;58;12;2024;3;24;6;V
8;Barcelona;19;Barcelona;58;12;2024;3;25;21;V
8;Barcelona;19;Barcelona;58;12;2024;3;26;17;V
8;Barcelona;19;Barcelona;58;12;2024;3;27;4;V
8;Barcelona;19;Barcelona;58;12;2024;3;28;3;V
8;Barcelona;19;Barcelona;58;12;2024;3;29;6;V
8;Barcelona;19;Barcelona;58;12;2024;3;30;5;V
8;Barcelona;19;Barcelona;58;12;2024;3;31;1;V
8;Barcelona;19;Barcelona;58;14;2024;3;1;68;V
8;Barcelona;19;Barcelona;58;14;2024;3;2;89;V
8;Barcelona;19;Barcelona;58;14;2024;3;3;67;V
8;Barcelona;19;Barcelona;58;14;2024;3;4;79;V
8;Barcelona;19;Barcelona;58;14;2024;3;5;63;V
8;Barcelona;19;Barcelona;58;14;2024;3;6;72;V
8;Barcelona;19;Barcelona;58;14;2024;3;7;71;V
8;Barcelona;19;Barcelona;58;14;2024;3;8;89;V
8;Barcelona;19;Barcelona;58;14;2024;3;9;NA;N
8;Barcelona;19;Barcelona;58;14;2024;3;10;81;V
8;Barcelona;19;Barcelona;58;14;2024;3;11;69;V
8;Barcelona;19;Barcelona;58;14;2024;3;12;74;V
8;Barcelona;19;Barcelona;58;14;2024;3;13;58;V
8;Barcelona;19;Barcelona;58;14;2024;3;14;90;V
8;Barcelona;19;Barcelona;58;14;2024;3;15;81;V
8;Barcelona;19;Barcelona;58;14;2024;3;16;77;V
8;Barcelona;19;Barcelona;58;14;2024;3;17;83;V
8;Barcelona;19;Barcelona;58;14;2024;3;18;69;V
8;Barcelona;19;Barcelona;58;14;2024;3;19;39;V
8;Barcelona;19;Barcelona;58;14;2024;3;20;80;V
8;Barcelona;19;Barcelona;58;14;2024;3;21;83;V
8;Barcelona;19;Barcelona;58;14;2024;3;22;72;V
8;Barcelona;19;Barcelona;58;14;2024;3;23;67;V
8;Barcelona;19;Barcelona;58;14;2024;3;24;65;V
8;Barcelona;19;Barcelona;58;14;2024;3;25;59;V
8;Barcelona;19;Barcelona;58;14;2024;3;26;54;V
8;Barcelona;19;Barcelona;58;14;2024;3;27;76;V
8;Barcelona;19;Barcelona;58;14;2024;3;28;88;V
8;Barcelona;19;Barcelona;58;14;2024;3;29;78;V
8;Barcelona;19;Barcelona;58;14;2024;3;30;90;V
8;Barcelona;19;Barcelona;58;14;2024;3;31;82;V
